timestamp,price,ribbon_state,MMA5_value,MMA5_color,MMA5_intensity,MMA10_value,MMA10_color,MMA10_intensity,MMA15_value,MMA15_color,MMA15_intensity,MMA20_value,MMA20_color,MMA20_intensity,MMA25_value,MMA25_color,MMA25_intensity,MMA30_value,MMA30_color,MMA30_intensity,MMA35_value,MMA35_color,MMA35_intensity,MMA40_value,MMA40_color,MMA40_intensity,MMA45_value,MMA45_color,MMA45_intensity,MMA50_value,MMA50_color,MMA50_intensity,MMA55_value,MMA55_color,MMA55_intensity,MMA60_value,MMA60_color,MMA60_intensity,MMA65_value,MMA65_color,MMA65_intensity,MMA70_value,MMA70_color,MMA70_intensity,MMA75_value,MMA75_color,MMA75_intensity,MMA80_value,MMA80_color,MMA80_intensity,MMA85_value,MMA85_color,MMA85_intensity,MMA90_value,MMA90_color,MMA90_intensity,MMA100_value,MMA100_color,MMA100_intensity,MMA105_value,MMA105_color,MMA105_intensity,MMA110_value,MMA110_color,MMA110_intensity,MMA115_value,MMA115_color,MMA115_intensity,MMA120_value,MMA120_color,MMA120_intensity,MMA125_value,MMA125_color,MMA125_intensity,MMA130_value,MMA130_color,MMA130_intensity,MMA135_value,MMA135_color,MMA135_intensity,MMA140_value,MMA140_color,MMA140_intensity,MMA145_value,MMA145_color,MMA145_intensity
2025-10-17T12:09:54.338715,3735.95,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:10:05.912113,3737.05,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:10:16.820355,3738.25,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:10:27.618422,3740.45,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:10:38.492696,3740.75,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:10:49.393536,3738.35,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:11:00.207509,3740.95,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:11:11.164578,3742.75,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:11:22.017657,3739.95,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
2025-10-17T12:11:32.779841,3737.05,all_red,3730.58,green,light,3723.77,green,light,3723.25,green,light,3725.66,green,light,3729.91,gray,normal,3741.29,red,dark,3753.78,red,dark,3759.88,yellow,normal,3765.76,red,dark,3771.37,red,dark,3776.70,red,dark,3781.77,red,dark,3786.57,red,dark,3793.33,red,dark,3799.61,red,dark,3803.55,red,dark,3807.33,red,dark,3812.71,red,dark,3824.12,yellow,normal,3831.47,red,dark,3838.28,red,dark,3844.63,red,dark,3850.59,red,dark,3856.21,red,dark,3861.52,red,dark,3866.56,red,dark,3871.36,red,dark,3880.33,red,dark
