timestamp,price,ribbon_state,MMA5_value,MMA5_color,MMA5_intensity,MMA10_value,MMA10_color,MMA10_intensity,MMA15_value,MMA15_color,MMA15_intensity,MMA20_value,MMA20_color,MMA20_intensity,MMA25_value,MMA25_color,MMA25_intensity,MMA30_value,MMA30_color,MMA30_intensity,MMA35_value,MMA35_color,MMA35_intensity,MMA40_value,MMA40_color,MMA40_intensity,MMA45_value,MMA45_color,MMA45_intensity,MMA50_value,MMA50_color,MMA50_intensity,MMA55_value,MMA55_color,MMA55_intensity,MMA60_value,MMA60_color,MMA60_intensity,MMA65_value,MMA65_color,MMA65_intensity,MMA70_value,MMA70_color,MMA70_intensity,MMA75_value,MMA75_color,MMA75_intensity,MMA80_value,MMA80_color,MMA80_intensity,MMA85_value,MMA85_color,MMA85_intensity,MMA90_value,MMA90_color,MMA90_intensity,MMA100_value,MMA100_color,MMA100_intensity,MMA105_value,MMA105_color,MMA105_intensity,MMA110_value,MMA110_color,MMA110_intensity,MMA115_value,MMA115_color,MMA115_intensity,MMA120_value,MMA120_color,MMA120_intensity,MMA125_value,MMA125_color,MMA125_intensity,MMA130_value,MMA130_color,MMA130_intensity,MMA135_value,MMA135_color,MMA135_intensity,MMA140_value,MMA140_color,MMA140_intensity,MMA145_value,MMA145_color,MMA145_intensity
2025-10-17T12:09:54.254491,3735.95,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:10:05.110814,3737.05,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:10:16.124498,3737.75,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:10:27.064207,3740.45,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:10:37.882016,3740.75,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:10:48.681819,3738.35,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:10:59.567593,3740.95,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:11:10.550974,3743.75,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:11:21.357499,3740.55,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
2025-10-17T12:11:32.145513,3737.05,all_red,3735.15,green,light,3729.85,green,light,3725.68,green,light,3723.24,green,light,3722.05,green,light,3721.77,green,light,3723.01,green,light,3724.01,yellow,normal,3725.22,green,light,3726.61,green,light,3728.17,green,light,3729.87,green,light,3731.68,green,light,3734.59,gray,normal,3737.66,red,dark,3739.77,red,dark,3741.91,red,dark,3745.18,red,dark,3752.81,yellow,normal,3758.16,red,dark,3763.35,red,dark,3768.35,red,dark,3773.13,red,dark,3777.71,red,dark,3782.07,red,dark,3786.23,red,dark,3790.21,red,dark,3797.64,red,dark
