timestamp,price,ribbon_state,MMA5_value,MMA5_color,MMA5_intensity,MMA10_value,MMA10_color,MMA10_intensity,MMA15_value,MMA15_color,MMA15_intensity,MMA20_value,MMA20_color,MMA20_intensity,MMA25_value,MMA25_color,MMA25_intensity,MMA30_value,MMA30_color,MMA30_intensity,MMA35_value,MMA35_color,MMA35_intensity,MMA40_value,MMA40_color,MMA40_intensity,MMA45_value,MMA45_color,MMA45_intensity,MMA50_value,MMA50_color,MMA50_intensity,MMA55_value,MMA55_color,MMA55_intensity,MMA60_value,MMA60_color,MMA60_intensity,MMA65_value,MMA65_color,MMA65_intensity,MMA70_value,MMA70_color,MMA70_intensity,MMA75_value,MMA75_color,MMA75_intensity,MMA80_value,MMA80_color,MMA80_intensity,MMA85_value,MMA85_color,MMA85_intensity,MMA90_value,MMA90_color,MMA90_intensity,MMA100_value,MMA100_color,MMA100_intensity,MMA105_value,MMA105_color,MMA105_intensity,MMA110_value,MMA110_color,MMA110_intensity,MMA115_value,MMA115_color,MMA115_intensity,MMA120_value,MMA120_color,MMA120_intensity,MMA125_value,MMA125_color,MMA125_intensity,MMA130_value,MMA130_color,MMA130_intensity,MMA135_value,MMA135_color,MMA135_intensity,MMA140_value,MMA140_color,MMA140_intensity,MMA145_value,MMA145_color,MMA145_intensity
2025-10-17T10:13:33.682608,3734.15,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:13:44.460716,3736.05,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:13:55.293962,3737.75,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:14:06.205763,3736.45,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:14:16.995533,3734.35,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:14:27.799889,3732.45,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:14:38.606169,3732.65,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:14:49.580882,3734.45,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:15:00.600914,3734.95,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:15:11.685053,3733.95,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:15:22.469821,3733.25,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:15:33.488102,3733.05,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:15:44.316116,3735.15,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:15:55.144377,3735.15,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
2025-10-17T10:16:06.007963,3734.55,all_red,3729.30,gray,normal,3731.92,gray,normal,3740.73,red,dark,3751.55,red,dark,3762.60,red,dark,3782.70,red,dark,3799.08,red,dark,3805.98,yellow,normal,3812.16,red,dark,3817.73,red,dark,3822.77,red,dark,3827.37,red,dark,3831.60,red,dark,3837.37,red,dark,3842.58,red,dark,3845.80,red,dark,3848.86,red,dark,3853.17,red,dark,3862.24,yellow,normal,3868.06,red,dark,3873.47,red,dark,3878.53,red,dark,3883.30,red,dark,3887.82,red,dark,3892.12,red,dark,3896.23,red,dark,3900.16,red,dark,3907.56,red,dark
